NO_OF_SAMPLES	23292
FREQUENCY	1200
TIME_STAMP	2024-02-21, 11:05:44.077	92468.31079140
FIRST_SAMPLE	709
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti Gen 5
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Amti Optima BMS400600HF-2K 11050M
FORCE_PLATE_CORNER_POSX_POSY_X	342.662692
FORCE_PLATE_CORNER_POSX_POSY_Y	2800.971985
FORCE_PLATE_CORNER_POSX_POSY_Z	0.414000
FORCE_PLATE_CORNER_NEGX_POSY_X	737.247348
FORCE_PLATE_CORNER_NEGX_POSY_Y	2802.518606
FORCE_PLATE_CORNER_NEGX_POSY_Z	2.509500
FORCE_PLATE_CORNER_NEGX_NEGY_X	739.585996
FORCE_PLATE_CORNER_NEGX_NEGY_Y	2207.801819
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.981000
FORCE_PLATE_CORNER_POSX_NEGY_X	345.001310
FORCE_PLATE_CORNER_POSX_NEGY_Y	2206.255436
FORCE_PLATE_CORNER_POSX_NEGY_Z	-1.114400
FORCE_PLATE_OFFSET_X	0.000000
FORCE_PLATE_OFFSET_Y	0.000000
FORCE_PLATE_OFFSET_Z	0.000000
FORCE_PLATE_LENGTH	599.948000
FORCE_PLATE_WIDTH	400.050000
SAMPLE	TIME	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
857	0.71333	-0.092598	-0.448151	-2.168823	0.191338	-0.142937	-0.017667	0.000000	0.000000	0.000000	
858	0.71417	-0.275391	-0.715149	-0.718445	0.069645	-0.115467	0.037321	0.000000	0.000000	0.000000	
859	0.71500	-0.445801	0.185585	-2.534180	0.034100	-0.227882	0.000997	0.000000	0.000000	0.000000	
860	0.71583	-0.537598	0.007148	-1.808716	-0.047295	-0.267563	0.074791	0.000000	0.000000	0.000000	
861	0.71667	-0.537598	0.097076	-0.361298	0.084385	-0.198059	0.000142	0.000000	0.000000	0.000000	
862	0.71750	-0.897888	-0.167755	-2.530640	0.046791	-0.173111	-0.017525	0.000000	0.000000	0.000000	
863	0.71833	-0.544281	-0.711609	-1.441772	-0.020370	-0.160362	0.074646	0.000000	0.000000	0.000000	
864	0.71917	-0.177101	0.092094	-2.896240	0.037285	0.032169	-0.017381	0.000000	0.000000	0.000000	
865	0.72000	-0.539825	-0.262405	-2.168823	-0.082218	-0.159966	-0.036186	0.000000	0.000000	0.000000	
866	0.72083	-0.364944	-0.713989	-1.080261	-0.064110	0.131012	-0.018095	0.000000	0.000000	0.000000	
867	0.72167	-0.627777	0.008399	-1.084534	-0.224129	-0.236145	-0.073654	0.000000	0.000000	0.000000	
868	0.72250	-0.724030	-0.709167	-1.079407	0.157448	-0.238792	0.000425	0.000000	0.000000	0.000000	
869	0.72333	-0.272339	-0.445694	-1.806335	0.235970	-0.114468	-0.128929	0.000000	0.000000	0.000000	
870	0.72417	-0.626556	0.098202	-1.809143	0.171272	-0.306656	-0.073368	0.000000	0.000000	0.000000	
871	0.72500	-0.359680	-0.085030	-0.360519	0.046824	-0.119873	-0.148018	0.000000	0.000000	0.000000	
872	0.72583	-0.539612	-0.352356	-3.978271	-0.081150	-0.407196	0.020083	0.000000	0.000000	0.000000	
873	0.72667	-0.722809	-0.619354	-1.803955	0.064449	-0.131142	-0.017811	0.000000	0.000000	0.000000	
874	0.72750	-0.631622	-0.440842	-1.443420	-0.119209	-0.021462	-0.110550	0.000000	0.000000	0.000000	
875	0.72833	-0.364944	-0.713989	-1.080261	0.069092	-0.118412	-0.036613	0.000000	0.000000	0.000000	
876	0.72917	-0.453506	-0.533051	-0.357239	0.152046	-0.229706	0.018660	0.000000	0.000000	0.000000	
877	0.73000	-0.270309	-0.266052	-2.531616	0.006464	-0.149429	-0.147163	0.000000	0.000000	0.000000	
878	0.73083	-0.448227	-0.083950	-2.532349	0.044025	-0.156349	-0.128639	0.000000	0.000000	0.000000	
879	0.73167	-0.364334	-0.624115	-0.718872	0.199417	-0.083282	-0.018236	0.000000	0.000000	0.000000	
880	0.73250	-0.807098	0.010797	-1.446045	0.130424	-0.349350	-0.073509	0.000000	0.000000	0.000000	
881	0.73333	-0.450058	-0.173691	-0.721710	0.049576	-0.229637	-0.055275	0.000000	0.000000	0.000000	
882	0.73417	-0.542267	-0.621857	-3.614502	0.106827	-0.086658	-0.017097	0.000000	0.000000	0.000000	
883	0.73500	-0.718140	-0.170189	-2.893066	0.179749	-0.130310	-0.091461	0.000000	0.000000	0.000000	
884	0.73583	-0.451874	-0.353363	-0.358459	0.101036	0.090816	-0.110977	0.000000	0.000000	0.000000	
885	0.73667	-0.719971	-0.259933	-1.082458	0.140907	-0.167969	-0.092175	0.000000	0.000000	0.000000	
