NO_OF_SAMPLES	23292
FREQUENCY	1200
TIME_STAMP	2024-02-21, 11:05:44.077	92468.31079140
FIRST_SAMPLE	709
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti Gen 5
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Amti Optima BMS400600HF-2K 11054M
FORCE_PLATE_CORNER_POSX_POSY_X	352.549016
FORCE_PLATE_CORNER_POSX_POSY_Y	543.362796
FORCE_PLATE_CORNER_POSX_POSY_Z	-2.062500
FORCE_PLATE_CORNER_NEGX_POSY_X	749.105990
FORCE_PLATE_CORNER_NEGX_POSY_Y	544.287086
FORCE_PLATE_CORNER_NEGX_POSY_Z	-1.573700
FORCE_PLATE_CORNER_NEGX_NEGY_X	750.492156
FORCE_PLATE_CORNER_NEGX_NEGY_Y	-50.576698
FORCE_PLATE_CORNER_NEGX_NEGY_Z	-1.149000
FORCE_PLATE_CORNER_POSX_NEGY_X	353.935093
FORCE_PLATE_CORNER_POSX_NEGY_Y	-51.500998
FORCE_PLATE_CORNER_POSX_NEGY_Z	-1.637900
FORCE_PLATE_OFFSET_X	0.000000
FORCE_PLATE_OFFSET_Y	0.000000
FORCE_PLATE_OFFSET_Z	0.000000
FORCE_PLATE_LENGTH	599.948000
FORCE_PLATE_WIDTH	400.050000
SAMPLE	TIME	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
808	0.67250	4.285156	10.694336	1.677734	-0.704559	0.045382	1.523865	0.000000	0.000000	0.000000	
809	0.67333	4.646240	10.868164	-0.451065	-0.981995	0.094891	1.488831	0.000000	0.000000	0.000000	
810	0.67417	4.199219	11.051270	1.321228	-0.990204	0.113770	1.488098	0.000000	0.000000	0.000000	
811	0.67500	3.695557	10.562988	-0.084690	-0.997711	0.156235	1.446350	0.000000	0.000000	0.000000	
812	0.67583	4.285400	10.784180	0.614105	-0.753326	0.117191	1.542236	0.000000	0.000000	0.000000	
813	0.67667	4.014160	10.788086	-0.447708	-0.754517	0.072075	1.488831	0.000000	0.000000	0.000000	
814	0.67750	3.829956	10.434570	0.264236	-1.059082	-0.041916	1.470642	0.000000	0.000000	0.000000	
815	0.67833	4.102051	10.519531	0.971100	-1.151917	0.039053	1.524109	0.000000	0.000000	0.000000	
816	0.67917	4.015869	10.876953	0.260315	-1.301636	0.179001	1.524414	0.000000	0.000000	0.000000	
817	0.68000	4.588867	11.004883	-0.090122	-0.970337	0.080437	1.482056	0.000000	0.000000	0.000000	
818	0.68083	4.099854	10.431641	-0.445587	-1.012756	0.146637	1.452942	0.000000	0.000000	0.000000	
819	0.68167	3.975342	11.188965	-0.089867	-0.757385	0.131401	1.446350	0.000000	0.000000	0.000000	
820	0.68250	4.093018	9.987793	-1.859741	-0.769623	-0.067287	1.507385	0.000000	0.000000	0.000000	
